City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
394,Yurla,RU,2022-11-19 16:18:30,59.3259,54.3223,7.02,97,26,2.04
395,Curup,ID,2022-11-19 16:18:31,-3.4667,102.5333,66.99,99,100,2.01
396,Hami,CN,2022-11-19 16:18:31,42.8,93.45,38.62,43,100,5.35
397,Bhatkal,IN,2022-11-19 16:18:32,13.9667,74.5667,75.88,55,61,5.35
398,Kaeo,NZ,2022-11-19 16:18:32,-35.1,173.7833,58.32,95,39,9.48
399,Geraldton,AU,2022-11-19 16:18:33,-28.7667,114.6,55.81,88,0,9.22
400,Moindou,NC,2022-11-19 16:18:33,-21.6924,165.677,72.34,79,93,9.28
401,Lorengau,PG,2022-11-19 16:18:34,-2.0226,147.2712,81.14,73,99,7.58
402,Grand Gaube,MU,2022-11-19 16:18:34,-20.0064,57.6608,73.8,67,44,1.99
403,Guiyang,CN,2022-11-19 16:18:35,26.5833,106.7167,54.09,87,75,4.47
404,Jieshi,CN,2022-11-19 16:18:35,22.8134,115.8257,72.79,83,74,12.21
405,Neuquen,AR,2022-11-19 16:17:31,-38.9516,-68.0591,78.69,21,0,9.22
406,Linxia,CN,2022-11-19 16:18:35,35.6003,103.2064,41.25,45,0,2.01
407,Matara,LK,2022-11-19 16:18:36,5.9485,80.5353,76.21,85,84,5.64
408,Burnie,AU,2022-11-19 16:18:36,-41.0667,145.9167,56.95,97,100,8.97
409,Huarmey,PE,2022-11-19 16:18:37,-10.0681,-78.1522,68.29,74,100,8.08
410,Ajdabiya,LY,2022-11-19 16:18:37,30.7554,20.2263,75.45,20,8,10.0
411,Venado Tuerto,AR,2022-11-19 16:19:38,-33.7456,-61.9688,90.68,23,100,8.77
412,Kamenka,RU,2022-11-19 16:19:38,51.3223,42.7678,33.06,92,100,14.61
413,Nouadhibou,MR,2022-11-19 16:19:38,20.931,-17.0347,82.38,39,2,25.32
414,Kibala,TD,2022-11-19 16:19:39,9.1104,18.3463,88.38,24,3,3.53
415,La Orilla,MX,2022-11-19 16:19:39,17.9833,-102.2333,81.27,67,100,1.19
416,Matamoros,MX,2022-11-19 16:19:40,25.5333,-103.25,53.71,73,100,0.0
417,Kemijarvi,FI,2022-11-19 16:19:40,66.7131,27.4306,19.11,99,64,2.44
418,Urumqi,CN,2022-11-19 16:19:40,43.801,87.6005,29.35,80,75,6.71
419,Las Choapas,MX,2022-11-19 16:19:41,17.9333,-94.0833,75.88,86,96,8.12
420,Dunmore Town,BS,2022-11-19 16:19:41,25.5,-76.65,80.04,75,100,14.43
421,Zabol,AF,2022-11-19 16:19:42,32.25,67.25,48.16,55,11,10.49
422,Ziyang,CN,2022-11-19 16:19:42,29.2497,117.8547,61.48,97,100,1.9
423,Seoul,KR,2022-11-19 16:14:52,37.5683,126.9778,53.04,53,64,2.3
424,Melo,UY,2022-11-19 16:19:43,-32.3667,-54.1833,86.45,41,34,7.87
425,Simbahan,PH,2022-11-19 16:19:43,6.3032,120.5836,82.47,82,99,13.85
426,Polazna,RU,2022-11-19 16:19:44,58.2946,56.4055,0.79,97,45,2.39
427,Mahibadhoo,MV,2022-11-19 16:19:44,3.7833,72.9667,81.43,76,63,12.33
428,Mahanje,TZ,2022-11-19 16:19:44,-9.9333,35.3333,75.56,53,75,5.61
429,Lindsay,US,2022-11-19 16:19:45,36.203,-119.0882,59.0,87,0,0.0
430,Troitsko-Pechorsk,RU,2022-11-19 16:19:45,62.7084,56.1964,14.23,89,100,7.38
431,Sioux Lookout,CA,2022-11-19 16:19:46,50.1001,-91.917,3.27,78,75,14.97
432,Pingzhuang,CN,2022-11-19 16:19:46,42.0372,119.2889,32.47,47,4,3.44
433,Koungheul,SN,2022-11-19 16:19:47,13.9833,-14.8,93.99,6,100,6.53
434,Gobabis,NA,2022-11-19 16:19:47,-22.45,18.9667,88.47,11,24,18.81
435,Rampur Hat,IN,2022-11-19 16:19:48,24.1667,87.7833,68.41,52,75,6.4
436,Cherskiy,RU,2022-11-19 16:19:48,68.75,161.3,-12.75,99,100,11.79
437,Iqaluit,CA,2022-11-19 16:19:49,63.7506,-68.5145,-2.31,77,75,18.41
438,Westport,US,2022-11-19 16:14:50,41.1415,-73.3579,40.44,53,0,8.05
439,Gilbues,BR,2022-11-19 16:19:49,-9.8317,-45.3439,86.56,45,100,5.48
440,Maragogi,BR,2022-11-19 16:15:35,-9.0122,-35.2225,83.17,60,79,11.12
441,Turukhansk,RU,2022-11-19 16:19:50,65.8167,87.9833,0.27,91,100,12.41
442,Bukama,CD,2022-11-19 16:19:50,-9.2,25.85,77.2,78,100,3.42
443,Tocopilla,CL,2022-11-19 16:19:51,-22.092,-70.1979,70.03,67,27,6.55
444,Verkhnevilyuysk,RU,2022-11-19 16:19:51,63.4453,120.3167,2.46,92,100,6.71
445,Eureka,US,2022-11-19 16:19:51,40.8021,-124.1637,41.61,44,33,5.64
446,Ginda,IN,2022-11-19 16:19:52,30.6945,78.4932,48.34,53,46,5.64
447,Morro Bay,US,2022-11-19 16:19:52,35.3658,-120.8499,58.33,63,0,6.67
448,Garowe,SO,2022-11-19 16:19:53,8.4054,48.4845,85.01,50,88,17.74
449,Miyako,JP,2022-11-19 16:19:53,39.6367,141.9525,47.05,69,77,3.74
450,Broome,US,2022-11-19 16:19:53,42.2506,-75.833,32.45,59,100,12.66
451,Saint-Pierre,RE,2022-11-19 16:19:54,-21.3393,55.4781,74.88,64,0,0.0
452,Nhulunbuy,AU,2022-11-19 16:19:54,-12.2333,136.7667,77.61,88,94,0.0
453,Kanniyakumari,IN,2022-11-19 16:19:55,8.0833,77.5667,80.17,66,100,4.5
454,Pec,XK,2022-11-19 16:19:55,42.6591,20.2883,51.39,97,100,1.28
455,Gordeyevka,RU,2022-11-19 16:19:55,52.9569,31.9703,24.76,97,100,5.91
456,Sibolga,ID,2022-11-19 16:19:56,1.7427,98.7792,74.61,92,100,0.89
457,Camacha,PT,2022-11-19 16:19:56,33.0833,-16.3333,63.82,55,75,14.97
458,Bairiki,KI,2022-11-19 16:19:57,1.3292,172.9752,80.35,74,78,19.3
459,Harper,LR,2022-11-19 16:20:57,4.375,-7.7169,81.41,70,33,5.84
460,Te Anau,NZ,2022-11-19 16:20:58,-45.4167,167.7167,55.83,92,97,0.81
461,Ciudad Bolivar,VE,2022-11-19 16:17:47,8.1222,-63.5497,88.03,54,69,9.22
462,Trelew,AR,2022-11-19 16:20:58,-43.249,-65.3051,77.05,17,99,18.54
463,Touros,BR,2022-11-19 16:20:59,-5.1989,-35.4608,84.83,63,100,14.2
464,Tilichiki,RU,2022-11-19 16:20:59,60.4667,166.1,-3.69,99,87,8.01
465,Mercedes,AR,2022-11-19 16:21:00,-34.6515,-59.4307,92.79,20,64,15.48
466,Mweka,CD,2022-11-19 16:21:00,-4.85,21.5667,77.68,68,94,3.04
467,Kiama,AU,2022-11-19 16:21:01,-34.6833,150.8667,66.99,84,80,1.01
468,Samarai,PG,2022-11-19 16:21:01,-10.6167,150.6667,82.72,78,59,9.78
469,Mangai,CD,2022-11-19 16:21:01,-4.05,19.5333,78.78,68,91,1.88
470,Alaca,TR,2022-11-19 16:21:02,40.1683,34.8425,55.49,65,29,6.13
471,Murgab,TM,2022-11-19 16:21:02,37.4966,61.9714,57.07,77,3,4.61
472,Valdivia,CL,2022-11-19 16:18:05,-39.8142,-73.2459,62.69,46,99,6.93
473,Mayskiy,RU,2022-11-19 16:21:03,47.6931,40.1025,58.41,92,100,16.31
474,Altay,CN,2022-11-19 16:19:51,47.8667,88.1167,22.08,83,100,3.65
475,Bosaso,SO,2022-11-19 16:21:04,11.2842,49.1816,79.99,76,81,10.65
476,Chernyshevskiy,RU,2022-11-19 16:21:04,63.0128,112.4714,-4.18,97,72,5.64
477,Port-Gentil,GA,2022-11-19 16:21:04,-0.7193,8.7815,84.16,79,40,14.97
478,Payo,ID,2022-11-19 16:21:05,-3.7508,103.6372,73.26,97,91,1.16
479,Novopavlovka,RU,2022-11-19 16:21:05,51.2172,109.2091,1.11,99,14,2.13
480,Palauig,PH,2022-11-19 16:21:06,15.435,119.9045,77.5,85,100,5.32
481,Rawah,IQ,2022-11-19 16:21:06,34.4816,41.9093,64.56,43,30,0.94
482,Bahce,TR,2022-11-19 16:21:06,37.1972,36.5766,57.13,74,31,1.36
483,Rantauprapat,ID,2022-11-19 16:21:07,2.1,99.8333,72.68,99,100,1.21
484,Yar-Sale,RU,2022-11-19 16:17:43,66.8333,70.8333,-6.99,90,97,19.57
485,North Fort Myers,US,2022-11-19 16:21:08,26.6673,-81.8801,76.01,67,0,12.66
486,Marsa Matruh,EG,2022-11-19 16:21:08,31.3525,27.2453,71.76,42,0,4.63
487,Killybegs,IE,2022-11-19 16:21:09,54.6333,-8.45,44.31,87,100,27.04
488,Narsaq,GL,2022-11-19 16:21:09,60.9167,-46.05,26.82,80,100,6.06
489,Cesis,LV,2022-11-19 16:21:10,57.3119,25.2746,22.71,92,100,5.88
490,La Rioja,ES,2022-11-19 16:21:10,42.25,-2.5,40.78,80,93,11.59
491,Jacareacanga,BR,2022-11-19 16:21:10,-6.2222,-57.7528,93.07,44,96,3.69
492,Pointe Michel,DM,2022-11-19 16:21:11,15.25,-61.3833,86.94,54,20,3.44
493,Bambanglipuro,ID,2022-11-19 16:21:11,-7.95,110.2833,76.98,87,96,3.06
494,Fort Nelson,CA,2022-11-19 16:21:12,58.8053,-122.7002,-6.21,77,40,0.0
495,Valparaiso,CL,2022-11-19 16:18:04,-33.0393,-71.6273,71.83,81,0,16.11
496,Rusera,IN,2022-11-19 16:21:12,25.75,86.0333,67.3,39,18,6.02
497,Baghdad,IQ,2022-11-19 16:21:13,33.3406,44.4009,64.31,68,0,10.36
498,Egvekinot,RU,2022-11-19 16:21:13,66.3167,-179.1667,-12.69,92,37,4.68
499,Arlit,NE,2022-11-19 16:21:14,18.7369,7.3853,85.05,8,100,4.29
500,Podor,MR,2022-11-19 16:21:14,16.6527,-14.9587,91.47,7,5,14.65
501,Garden Acres,US,2022-11-19 16:21:15,37.9638,-121.2294,48.45,65,0,0.0
502,Orkney,ZA,2022-11-19 16:22:15,-26.9802,26.6727,84.11,17,81,9.51
503,Tual,ID,2022-11-19 16:22:16,-5.6667,132.75,83.73,71,100,1.32
504,Dubai,AE,2022-11-19 16:21:29,25.2582,55.3047,84.13,65,0,6.91
505,Sembakung,ID,2022-11-19 16:22:16,3.8167,117.25,73.89,99,100,0.72
506,Kundiawa,PG,2022-11-19 16:22:17,-6.0167,144.9667,62.06,97,93,3.0
507,Safford,US,2022-11-19 16:22:17,32.834,-109.7076,49.12,42,0,11.5
508,Zambezi,ZM,2022-11-19 16:22:18,-13.5432,23.1047,84.49,35,64,3.44
509,Erenhot,CN,2022-11-19 16:22:18,43.6475,111.9767,23.0,37,82,4.97
510,Nanortalik,GL,2022-11-19 16:22:18,60.1432,-45.2371,31.41,84,100,11.45
511,Peleduy,RU,2022-11-19 16:22:19,59.6289,112.7406,-9.31,98,99,3.62
512,Coahuayana,MX,2022-11-19 16:22:19,18.7333,-103.6833,84.38,59,95,0.29
513,Sangar,RU,2022-11-19 16:22:20,63.9242,127.4739,-25.64,98,56,3.67
514,Swadlincote,GB,2022-11-19 16:22:20,52.774,-1.5574,48.22,86,40,4.61
515,Hays,US,2022-11-19 16:17:45,30.0502,-98.0336,38.21,89,100,3.0
516,Christchurch,NZ,2022-11-19 16:22:08,-43.5333,172.6333,55.9,94,75,0.0
517,Korla,CN,2022-11-19 16:22:21,41.7597,86.1469,38.91,45,100,4.23
518,Goroka,PG,2022-11-19 16:22:22,-6.0834,145.3873,60.78,98,83,1.45
519,Penzance,GB,2022-11-19 16:22:22,50.1186,-5.5371,50.68,68,100,18.12
520,Moose Factory,CA,2022-11-19 16:22:23,51.2585,-80.6094,21.2,79,100,8.05
521,Mount Gambier,AU,2022-11-19 16:22:23,-37.8333,140.7667,50.02,92,100,12.95
522,Kruisfontein,ZA,2022-11-19 16:22:24,-34.0033,24.7314,62.62,64,0,16.93
523,Preobrazheniye,RU,2022-11-19 16:22:24,42.9019,133.9064,40.75,77,100,4.5
524,Kingaroy,AU,2022-11-19 16:22:25,-26.5333,151.8333,64.58,94,36,9.86
525,Kimberley,ZA,2022-11-19 16:22:25,-28.7323,24.7623,76.69,14,0,17.27
526,Vardo,NO,2022-11-19 16:22:26,70.3705,31.1107,31.98,55,20,8.05
527,Hambantota,LK,2022-11-19 16:22:27,6.1241,81.1185,78.96,81,97,5.99
528,Itarema,BR,2022-11-19 16:22:27,-2.9248,-39.9167,87.78,51,89,15.23
529,Skelleftea,SE,2022-11-19 16:22:28,64.7507,20.9528,27.0,100,100,6.91
530,Uyskoye,RU,2022-11-19 16:22:28,54.3775,60.0047,1.8,98,44,5.01
531,Athabasca,CA,2022-11-19 16:22:29,54.7169,-113.2854,7.21,82,73,5.46
532,Plouzane,FR,2022-11-19 16:22:29,48.3833,-4.6167,50.18,73,0,5.75
533,Batouri,CM,2022-11-19 16:22:29,4.4333,14.3667,79.93,61,84,2.06
534,Faya,SA,2022-11-19 16:22:30,18.3851,42.4509,62.71,69,23,3.85
535,Saint-Denis,FR,2022-11-19 16:22:31,48.9167,2.3333,51.12,83,100,10.36
536,Scarborough,GB,2022-11-19 16:22:31,54.2797,-0.4044,43.16,77,93,8.99
537,Deputatskiy,RU,2022-11-19 16:22:32,69.3,139.9,-28.82,97,29,6.2
538,Chichli,IN,2022-11-19 16:22:32,22.8333,78.8167,59.41,47,22,2.15
539,Moyo,UG,2022-11-19 16:22:33,3.6609,31.7247,72.7,71,84,2.93
540,Comodoro Rivadavia,AR,2022-11-19 16:18:19,-45.8667,-67.5,64.26,29,0,23.02
541,Alice Springs,AU,2022-11-19 16:22:33,-23.7,133.8833,69.35,46,66,6.91
542,Tezu,IN,2022-11-19 16:22:34,27.9167,96.1667,63.25,51,10,4.0
543,Topolobampo,MX,2022-11-19 16:22:34,25.6,-109.05,66.11,59,40,0.0
544,Bushehr,IR,2022-11-19 16:22:34,28.9684,50.8385,71.69,68,46,9.22
545,Barcelona,ES,2022-11-19 16:22:35,41.3888,2.159,61.2,59,20,10.36
546,Marabba,SD,2022-11-19 16:22:35,12.35,32.1833,86.81,17,13,9.8
547,Batticaloa,LK,2022-11-19 16:22:35,7.7102,81.6924,76.96,87,100,12.82
548,Odweyne,SO,2022-11-19 16:22:36,9.4092,45.064,73.72,50,0,13.44
549,Pimentel,PE,2022-11-19 16:22:36,-6.8367,-79.9342,71.89,64,20,16.11
550,Kaitong,CN,2022-11-19 16:22:37,44.8135,123.15,31.42,46,0,17.02
551,Orel-Izumrud,RU,2022-11-19 16:23:37,43.4583,39.9244,59.02,76,100,15.66
552,Binika,IN,2022-11-19 16:23:38,21.0333,83.8,63.68,52,73,1.77
553,Pyaozerskiy,RU,2022-11-19 16:23:38,65.8333,31.1667,25.3,93,34,4.72
554,College,US,2022-11-19 16:23:39,64.8569,-147.8028,17.91,86,75,0.0
555,Tautira,PF,2022-11-19 16:23:39,-17.7333,-149.15,75.83,82,100,13.29
556,Kalmunai,LK,2022-11-19 16:23:40,7.4167,81.8167,76.62,86,100,12.77
557,Gornopravdinsk,RU,2022-11-19 16:23:40,60.05,69.9,6.17,94,99,9.33
558,Pundaguitan,PH,2022-11-19 16:23:40,6.3711,126.1689,82.08,75,100,7.61
559,Abalak,RU,2022-11-19 16:23:41,58.1286,68.5944,-0.9,97,13,6.67
560,Otradnoye,RU,2022-11-19 16:23:41,59.7775,30.8181,21.25,72,31,6.73
561,Kisangani,CD,2022-11-19 16:23:42,0.5167,25.2,79.16,83,40,0.0
562,Kamra,PK,2022-11-19 16:23:42,33.7473,73.5111,51.94,58,24,9.51
563,Sharan,RU,2022-11-19 16:23:42,54.8167,54.0,15.21,90,33,10.51
564,Plonsk,PL,2022-11-19 16:23:43,52.6235,20.3755,26.76,72,87,6.76
565,Ilhabela,BR,2022-11-19 16:23:43,-23.7781,-45.3581,75.4,61,6,10.4
566,Kuala Terengganu,MY,2022-11-19 16:23:44,5.3302,103.1408,78.75,89,20,3.44
567,Carahue,CL,2022-11-19 16:23:44,-38.7,-73.1667,61.14,47,73,8.01
568,Dakar,SN,2022-11-19 16:20:01,14.6937,-17.4441,94.08,53,72,17.76
569,Oyem,GA,2022-11-19 16:23:45,1.5995,11.5793,75.65,90,94,1.41
570,Coos Bay,US,2022-11-19 16:20:01,43.3665,-124.2179,39.24,60,0,6.91
571,Kazanskoye,RU,2022-11-19 16:21:22,55.6448,69.235,4.53,95,79,7.14
572,Kirakira,SB,2022-11-19 16:23:45,-10.4544,161.9205,79.36,83,66,3.44
573,Agirish,RU,2022-11-19 16:23:46,61.9247,63.0231,11.12,90,91,9.69
574,Namie,JP,2022-11-19 16:23:46,37.4833,141.0,48.31,68,61,2.21
575,Tigil,RU,2022-11-19 16:23:46,57.8,158.6667,10.53,96,95,4.92
576,Horodnya,UA,2022-11-19 16:23:47,51.8909,31.5974,20.66,98,90,7.27
577,Rivne,UA,2022-11-19 16:23:47,50.6231,26.2274,29.07,79,100,8.37
578,Sturgis,US,2022-11-19 16:23:23,41.7992,-85.4192,23.31,63,100,16.11
579,Khorinsk,RU,2022-11-19 16:23:48,52.1657,109.7726,3.07,93,11,3.0
580,Kutum,SD,2022-11-19 16:23:48,14.2,24.6667,73.09,16,4,9.57
581,Kachiry,KZ,2022-11-19 16:23:49,53.0675,76.1036,21.99,93,99,13.85
582,Kasane,BW,2022-11-19 16:23:49,-17.8167,25.15,93.29,17,0,10.36
583,Roma,US,2022-11-19 16:23:50,43.2128,-75.4557,33.39,57,40,8.05
584,Ankang,CN,2022-11-19 16:23:50,32.68,109.0172,55.65,76,10,1.19
585,Codrington,AU,2022-11-19 16:23:50,-38.2667,141.9667,52.21,87,100,17.27
586,Majengo,TZ,2022-11-19 16:23:51,-5.15,38.9833,72.77,95,100,5.1
587,Fukue,JP,2022-11-19 16:23:51,32.6881,128.8419,65.19,76,30,5.57
588,Andenes,NO,2022-11-19 16:23:52,69.3143,16.1194,30.18,80,0,10.36
589,Sunbury,AU,2022-11-19 16:23:52,-37.5833,144.7333,54.82,95,75,13.8
590,Mangrol,IN,2022-11-19 16:23:52,21.1167,70.1167,76.95,53,0,6.13
591,Nguru,NG,2022-11-19 16:23:53,12.8791,10.4526,89.1,13,4,7.81
592,Verkhnyaya Inta,RU,2022-11-19 16:23:53,65.9811,60.3094,17.56,95,100,15.43
593,Sistranda,NO,2022-11-19 16:23:54,63.7256,8.834,33.76,51,0,10.31
